"row"	"col"	"yield"
1	1	3475
2	1	2760
3	1	3655
4	1	NA
5	1	4615
6	1	4190
7	1	4470
8	1	NA
9	1	4510
10	1	3745
11	1	2755
12	1	NA
13	1	2520
14	1	3345
15	1	3220
1	2	5290
2	2	4325
3	2	3920
4	2	NA
5	2	4630
6	2	5320
7	2	4595
8	2	NA
9	2	3510
10	2	2690
11	2	3600
12	2	NA
13	2	3805
14	2	5420
15	2	3710
1	3	4400
2	3	3560
3	3	3020
4	3	NA
5	3	2440
6	3	3300
7	3	3910
8	3	NA
9	3	4530
10	3	4350
11	3	4080
12	3	NA
13	3	4530
14	3	4265
15	3	3950
1	4	NA
2	4	NA
3	4	NA
4	4	NA
5	4	NA
6	4	NA
7	4	NA
8	4	NA
9	4	NA
10	4	NA
11	4	NA
12	4	NA
13	4	NA
14	4	NA
15	4	NA
1	5	2140
2	5	1320
3	5	1705
4	5	NA
5	5	1590
6	5	3190
7	5	1730
8	5	NA
9	5	1610
10	5	1670
11	5	1240
12	5	NA
13	5	1550
14	5	1350
15	5	1100
1	6	1810
2	6	1720
3	6	1510
4	6	NA
5	6	2925
6	6	3110
7	6	2250
8	6	NA
9	6	2090
10	6	2540
11	6	1740
12	6	NA
13	6	2170
14	6	1970
15	6	1920
1	7	2060
2	7	2050
3	7	2860
4	7	NA
5	7	3275
6	7	3670
7	7	3535
8	7	NA
9	7	2345
10	7	1070
11	7	2370
12	7	NA
13	7	4370
14	7	2895
15	7	2030
1	8	NA
2	8	NA
3	8	NA
4	8	NA
5	8	NA
6	8	NA
7	8	NA
8	8	NA
9	8	NA
10	8	NA
11	8	NA
12	8	NA
13	8	NA
14	8	NA
15	8	NA
1	9	2830
2	9	2170
3	9	2110
4	9	NA
5	9	4050
6	9	3035
7	9	2480
8	9	NA
9	9	4550
10	9	4615
11	9	4765
12	9	NA
13	9	4665
14	9	4440
15	9	4070
1	10	2350
2	10	2950
3	10	2800
4	10	NA
5	10	3710
6	10	3550
7	10	2640
8	10	NA
9	10	2560
10	10	4580
11	10	3265
12	10	NA
13	10	3345
14	10	3185
15	10	3165
1	11	2200
2	11	3140
3	11	2855
4	11	NA
5	11	2460
6	11	2890
7	11	2545
8	11	NA
9	11	2790
10	11	3165
11	11	2490
12	11	NA
13	11	3880
14	11	3300
15	11	2855
1	12	NA
2	12	NA
3	12	NA
4	12	NA
5	12	NA
6	12	NA
7	12	NA
8	12	NA
9	12	NA
10	12	NA
11	12	NA
12	12	NA
13	12	NA
14	12	NA
15	12	NA
1	13	5180
2	13	4930
3	13	5060
4	13	NA
5	13	4565
6	13	5130
7	13	4540
8	13	NA
9	13	5185
10	13	4965
11	13	4795
12	13	NA
13	13	3920
14	13	3485
15	13	3930
1	14	5130
2	14	5660
3	14	4300
4	14	NA
5	14	4425
6	14	5265
7	14	4765
8	14	NA
9	14	5505
10	14	4890
11	14	4950
12	14	NA
13	14	4350
14	14	4030
15	14	3650
1	15	5410
2	15	5520
3	15	4235
4	15	NA
5	15	4270
6	15	4790
7	15	4625
8	15	NA
9	15	5200
10	15	5165
11	15	5165
12	15	NA
13	15	4830
14	15	4465
15	15	3800
