"row"	"col"	"yield"
1	3	24
2	3	29
3	3	20
4	3	23
5	3	12
6	3	24
7	3	25
8	3	24
9	3	28
10	3	35
11	3	16
12	3	27
13	3	24
14	3	24
15	3	28
16	3	21
17	3	21
18	3	22
19	3	21
20	3	20
21	3	25
22	3	16
23	3	21
24	3	11
25	3	9
1	4	23
2	4	24
3	4	26
4	4	24
5	4	28
6	4	24
7	4	24
8	4	27
9	4	24
10	4	32
11	4	24
12	4	28
13	4	28
14	4	25
15	4	21
16	4	26
17	4	25
18	4	25
19	4	28
20	4	26
21	4	25
22	4	21
23	4	24
24	4	18
25	4	18
1	12	21
2	12	25
3	12	24
4	12	29
5	12	23
6	12	30
7	12	NA
8	12	21
9	12	NA
10	12	25
11	12	28
12	12	24
13	12	NA
14	12	NA
15	12	26
16	12	NA
17	12	21
18	12	20
19	12	28
20	12	28
21	12	22
22	12	29
23	12	30
24	12	30
25	12	25
1	13	35
2	13	25
3	13	26
4	13	31
5	13	27
6	13	22
7	13	20
8	13	28
9	13	27
10	13	23
11	13	30
12	13	31
13	13	NA
14	13	25
15	13	29
16	13	21
17	13	24
18	13	NA
19	13	NA
20	13	27
21	13	23
22	13	NA
23	13	22
24	13	28
25	13	28
1	21	15
2	21	27
3	21	27
4	21	25
5	21	28
6	21	29
7	21	24
8	21	28
9	21	30
10	21	27
11	21	30
12	21	24
13	21	24
14	21	23
15	21	27
16	21	21
17	21	30
18	21	NA
19	21	24
20	21	28
21	21	15
22	21	22
23	21	22
24	21	22
25	21	NA
1	22	24
2	22	19
3	22	25
4	22	25
5	22	26
6	22	30
7	22	24
8	22	21
9	22	26
10	22	22
11	22	24
12	22	21
13	22	28
14	22	29
15	22	20
16	22	25
17	22	26
18	22	24
19	22	28
20	22	22
21	22	20
22	22	20
23	22	24
24	22	30
25	22	19
