"row"	"col"	"yield"
1	1	155
2	1	25
3	1	323
4	1	25
5	1	502
6	1	105
7	1	515
8	1	0
9	1	30
10	1	100
11	1	76
12	1	0
1	2	195
2	2	40
3	2	615
4	2	75
5	2	807
6	2	505
7	2	507
8	2	26
9	2	30
10	2	78
11	2	35
12	2	50
1	3	110
2	3	14
3	3	98
4	3	0
5	3	202
6	3	207
7	3	78
8	3	0
9	3	0
10	3	100
11	3	113
12	3	0
1	4	305
2	4	67
3	4	20
4	4	0
5	4	127
6	4	205
7	4	140
8	4	0
9	4	0
10	4	30
11	4	280
12	4	45
1	5	450
2	5	157
3	5	125
4	5	205
5	5	95
6	5	143
7	5	0
8	5	140
9	5	310
10	5	0
11	5	0
12	5	0
1	6	225
2	6	260
3	6	510
4	6	95
5	6	160
6	6	330
7	6	0
8	6	20
9	6	540
10	6	40
11	6	0
12	6	0
1	7	437
2	7	283
3	7	140
4	7	167
5	7	640
6	7	286
7	7	262
8	7	96
9	7	771
10	7	214
11	7	219
12	7	351
1	8	283
2	8	707
3	8	295
4	8	150
5	8	490
6	8	235
7	8	269
8	8	252
9	8	340
10	8	291
11	8	447
12	8	607
1	9	300
2	9	500
3	9	129
4	9	276
5	9	310
6	9	115
7	9	219
8	9	323
9	9	282
10	9	292
11	9	258
12	9	385
1	10	186
2	10	134
3	10	232
4	10	153
5	10	490
6	10	231
7	10	337
8	10	323
9	10	280
10	10	825
11	10	162
12	10	605
1	11	139
2	11	237
3	11	609
4	11	385
5	11	278
6	11	251
7	11	225
8	11	600
9	11	384
10	11	547
11	11	278
12	11	313
1	12	133
2	12	389
3	12	370
4	12	831
5	12	987
6	12	83
7	12	162
8	12	692
9	12	329
10	12	245
11	12	387
12	12	384
1	13	784
2	13	778
3	13	387
4	13	272
5	13	248
6	13	388
7	13	272
8	13	382
9	13	233
10	13	854
11	13	367
12	13	352
1	14	618
2	14	568
3	14	630
4	14	311
5	14	555
6	14	288
7	14	302
8	14	418
9	14	318
10	14	763
11	14	447
12	14	723
1	15	415
2	15	553
3	15	850
4	15	227
5	15	238
6	15	432
7	15	232
8	15	377
9	15	270
10	15	396
11	15	802
12	15	500
1	16	438
2	16	569
3	16	503
4	16	381
5	16	282
6	16	650
7	16	130
8	16	304
9	16	335
10	16	831
11	16	660
12	16	940
1	17	234
2	17	755
3	17	902
4	17	1250
5	17	660
6	17	468
7	17	272
8	17	401
9	17	509
10	17	362
11	17	1054
12	17	807
1	18	304
2	18	978
3	18	1270
4	18	871
5	18	826
6	18	876
7	18	434
8	18	429
9	18	373
10	18	351
11	18	1340
12	18	775
1	19	973
2	19	1095
3	19	502
4	19	267
5	19	550
6	19	510
7	19	121
8	19	378
9	19	27
10	19	960
11	19	203
12	19	644
1	20	495
2	20	930
3	20	809
4	20	122
5	20	439
6	20	563
7	20	97
8	20	176
9	20	152
10	20	595
11	20	66
12	20	802
1	21	1315
2	21	736
3	21	777
4	21	402
5	21	930
6	21	318
7	21	80
8	21	490
9	21	160
10	21	152
11	21	20
12	21	0
1	22	947
2	22	797
3	22	737
4	22	321
5	22	507
6	22	210
7	22	85
8	22	143
9	22	215
10	22	407
11	22	176
12	22	0
1	23	865
2	23	370
3	23	743
4	23	435
5	23	457
6	23	675
7	23	220
8	23	560
9	23	540
10	23	87
11	23	0
12	23	118
1	24	760
2	24	855
3	24	486
4	24	222
5	24	460
6	24	450
7	24	143
8	24	617
9	24	603
10	24	40
11	24	0
12	24	129
1	25	429
2	25	80
3	25	280
4	25	344
5	25	379
6	25	310
7	25	0
8	25	111
9	25	274
10	25	0
11	25	0
12	25	0
1	26	289
2	26	122
3	26	333
4	26	510
5	26	468
6	26	400
7	26	0
8	26	137
9	26	110
10	26	35
11	26	0
12	26	0
1	27	432
2	27	300
3	27	200
4	27	676
5	27	989
6	27	877
7	27	314
8	27	495
9	27	570
10	27	657
11	27	344
12	27	417
1	28	275
2	28	305
3	28	300
4	28	409
5	28	965
6	28	600
7	28	103
8	28	1068
9	28	670
10	28	661
11	28	236
12	28	346
1	29	273
2	29	107
3	29	254
4	29	373
5	29	498
6	29	528
7	29	738
8	29	290
9	29	427
10	29	171
11	29	525
12	29	250
1	30	292
2	30	80
3	30	310
4	30	361
5	30	834
6	30	607
7	30	824
8	30	400
9	30	303
10	30	324
11	30	276
12	30	849
1	31	837
2	31	619
3	31	741
4	31	762
5	31	178
6	31	283
7	31	226
8	31	223
9	31	375
10	31	524
11	31	770
12	31	809
1	32	856
2	32	1163
3	32	500
4	32	1040
5	32	238
6	32	528
7	32	203
8	32	350
9	32	404
10	32	290
11	32	1143
12	32	1255
1	33	689
2	33	259
