"row"	"col"	"yield"
1	1	5.7
2	1	5.1
3	1	4.9
4	1	4.7
5	1	4.6
6	1	5.1
7	1	5.8
8	1	5.3
9	1	4.7
10	1	5
11	1	5.3
12	1	6.8
13	1	7.1
14	1	6.7
15	1	NA
16	1	NA
1	2	5.6
2	2	4.5
3	2	4.9
4	2	4.5
5	2	5.3
6	2	5.7
7	2	4.9
8	2	5.4
9	2	4.9
10	2	5.3
11	2	5.3
12	2	5.5
13	2	6.1
14	2	6.6
15	2	NA
16	2	NA
1	3	6.5
2	3	6.1
3	3	5.8
4	3	5.8
5	3	5.7
6	3	5.6
7	3	5.5
8	3	5.1
9	3	5.4
10	3	4.7
11	3	6.3
12	3	6.8
13	3	6.8
14	3	7.6
15	3	NA
16	3	NA
1	4	6.2
2	4	5.4
3	4	4.9
4	4	6
5	4	4.8
6	4	4.7
7	4	5
8	4	5
9	4	5.3
10	4	4.5
11	4	4.7
12	4	6.2
13	4	6.8
14	4	6.2
15	4	NA
16	4	NA
1	5	7.2
2	5	5.7
3	5	5.3
4	5	5.8
5	5	5.9
6	5	6.6
7	5	6
8	5	5.7
9	5	5.8
10	5	5.6
11	5	5.6
12	5	6.9
13	5	6.6
14	5	6.2
15	5	NA
16	5	NA
1	6	7.4
2	6	7.1
3	6	6.7
4	6	6.9
5	6	7
6	6	6.6
7	6	7.2
8	6	7.9
9	6	7.6
10	6	8.4
11	6	7.8
12	6	7.9
13	6	7.5
14	6	8.1
15	6	NA
16	6	NA
1	7	NA
2	7	NA
3	7	7.9
4	7	6.9
5	7	6.6
6	7	6.8
7	7	6.6
8	7	7
9	7	6.3
10	7	7.6
11	7	7.9
12	7	8.3
13	7	8.2
14	7	6.5
15	7	6.8
16	7	6.4
1	8	NA
2	8	NA
3	8	10.7
4	8	9.2
5	8	9.1
6	8	9
7	8	9.3
8	8	9
9	8	9.1
10	8	10.4
11	8	8.7
12	8	8.9
13	8	8.5
14	8	7.3
15	8	6.1
16	8	6.5
1	9	NA
2	9	NA
3	9	9.7
4	9	8
5	9	7.3
6	9	7.7
7	9	7
8	9	6.2
9	9	5.6
10	9	5.4
11	9	6
12	9	6.4
13	9	7.1
14	9	7.6
15	9	6.8
16	9	6.3
1	10	NA
2	10	NA
3	10	9.9
4	10	7.5
5	10	7.8
6	10	7.9
7	10	6.5
8	10	5.3
9	10	5.7
10	10	5.5
11	10	6.1
12	10	6.6
13	10	6.8
14	10	7
15	10	7.1
16	10	6.6
