"row"	"col"	"yield"
1	1	223
2	1	185
3	1	212
4	1	170
5	1	194
1	2	108
2	2	155
3	2	203
4	2	210
5	2	203
1	3	155
2	3	158
3	3	202
4	3	188
5	3	188
1	4	150
2	4	108
3	4	198
4	4	230
5	4	256
1	5	161
2	5	136
3	5	201
4	5	184
5	5	175
1	6	169
2	6	180
3	6	227
4	6	200
5	6	260
1	7	158
2	7	190
3	7	224
4	7	175
5	7	192
1	8	151
2	8	118
3	8	223
4	8	180
5	8	187
1	9	182
2	9	131
3	9	146
4	9	205
5	9	221
1	10	195
2	10	118
3	10	199
4	10	210
5	10	207
1	11	158
2	11	124
3	11	229
4	11	212
5	11	217
1	12	160
2	12	135
3	12	131
4	12	231
5	12	212
1	13	174
2	13	137
3	13	197
4	13	195
5	13	221
1	14	206
2	14	121
3	14	214
4	14	220
5	14	225
1	15	200
2	15	136
3	15	231
4	15	261
5	15	217
1	16	181
2	16	103
3	16	235
4	16	243
5	16	183
1	17	163
2	17	135
3	17	198
4	17	265
5	17	229
1	18	159
2	18	122
3	18	189
4	18	280
5	18	214
1	19	156
2	19	92
3	19	244
4	19	230
5	19	217
1	20	175
2	20	111
3	20	223
4	20	198
5	20	216
1	21	202
2	21	196
3	21	217
4	21	240
5	21	198
1	22	168
2	22	106
3	22	227
4	22	172
5	22	190
1	23	221
2	23	101
3	23	236
4	23	197
5	23	195
1	24	161
2	24	152
3	24	249
4	24	240
5	24	180
1	25	270
2	25	115
3	25	307
4	25	225
5	25	235
1	26	144
2	26	157
3	26	207
4	26	246
5	26	208
1	27	230
2	27	143
3	27	265
4	27	216
5	27	285
1	28	139
2	28	157
3	28	242
4	28	203
5	28	255
1	29	219
2	29	176
3	29	311
4	29	250
5	29	228
1	30	108
2	30	106
3	30	207
4	30	233
5	30	225
1	31	155
2	31	132
3	31	255
4	31	240
5	31	223
1	32	150
2	32	145
3	32	147
4	32	255
5	32	269
1	33	216
2	33	116
3	33	175
4	33	227
5	33	267
1	34	179
2	34	101
3	34	159
4	34	190
5	34	220
1	35	248
2	35	137
3	35	223
4	35	185
5	35	252
1	36	172
2	36	165
3	36	179
4	36	210
5	36	215
1	37	197
2	37	132
3	37	229
4	37	200
5	37	250
1	38	191
2	38	134
3	38	204
4	38	207
5	38	210
1	39	199
2	39	179
3	39	215
4	39	195
5	39	226
1	40	165
2	40	81
3	40	190
4	40	240
5	40	220
1	41	204
2	41	147
3	41	223
4	41	190
5	41	193
1	42	145
2	42	145
3	42	278
4	42	230
5	42	212
1	43	165
2	43	133
3	43	212
4	43	211
5	43	213
1	44	197
2	44	174
3	44	221
4	44	245
5	44	213
1	45	208
2	45	221
3	45	137
4	45	220
5	45	199
1	46	230
2	46	137
3	46	205
4	46	290
5	46	198
1	47	226
2	47	203
3	47	227
4	47	240
5	47	202
1	48	186
2	48	162
3	48	214
4	48	212
5	48	212
1	49	200
2	49	150
3	49	252
4	49	205
5	49	236
1	50	137
2	50	161
3	50	231
4	50	253
5	50	216
1	51	210
2	51	149
3	51	192
4	51	225
5	51	259
1	52	145
2	52	180
3	52	259
4	52	200
5	52	205
1	53	253
2	53	199
3	53	268
4	53	230
5	53	240
1	54	234
2	54	142
3	54	236
4	54	213
5	54	214
1	55	198
2	55	200
3	55	252
4	55	250
5	55	250
1	56	226
2	56	148
3	56	234
4	56	277
5	56	280
1	57	210
2	57	221
3	57	279
4	57	218
5	57	270
1	58	202
2	58	106
3	58	207
4	58	246
5	58	230
1	59	249
2	59	171
3	59	280
4	59	220
5	59	237
1	60	223
2	60	173
3	60	277
4	60	230
5	60	265
1	61	180
2	61	172
3	61	273
4	61	234
5	61	224
1	62	210
2	62	139
3	62	191
4	62	203
5	62	256
1	63	176
2	63	143
3	63	229
4	63	231
5	63	240
1	64	213
2	64	115
3	64	223
4	64	240
5	64	245
1	65	210
2	65	146
3	65	242
4	65	217
5	65	285
1	66	204
2	66	114
3	66	290
4	66	254
5	66	230
1	67	156
2	67	198
3	67	237
4	67	215
5	67	254
1	68	235
2	68	140
3	68	208
4	68	208
5	68	250
1	69	247
2	69	167
3	69	246
4	69	200
5	69	212
1	70	211
2	70	152
3	70	248
4	70	160
5	70	244
1	71	257
2	71	119
3	71	185
4	71	218
5	71	208
1	72	134
2	72	152
3	72	191
4	72	236
5	72	218
1	73	226
2	73	130
3	73	226
4	73	160
5	73	217
1	74	212
2	74	141
3	74	248
4	74	170
5	74	232
1	75	200
2	75	200
3	75	211
4	75	180
5	75	210
1	76	139
2	76	137
3	76	155
4	76	196
5	76	198
1	77	221
2	77	175
3	77	221
4	77	160
5	77	220
1	78	175
2	78	161
3	78	166
4	78	190
5	78	188
1	79	231
2	79	165
3	79	251
4	79	239
5	79	189
1	80	223
2	80	93
3	80	207
4	80	210
5	80	186
1	81	158
2	81	210
3	81	200
4	81	170
5	81	165
1	82	187
2	82	136
3	82	209
4	82	226
5	82	187
1	83	151
2	83	155
3	83	260
4	83	150
5	83	192
1	84	178
2	84	145
3	84	192
4	84	188
5	84	166
1	85	181
2	85	161
3	85	233
4	85	208
5	85	200
1	86	220
2	86	154
3	86	250
4	86	144
5	86	260
1	87	211
2	87	173
3	87	234
4	87	182
5	87	264
1	88	217
2	88	104
3	88	241
4	88	185
5	88	200
1	89	267
2	89	161
3	89	264
4	89	203
5	89	215
1	90	254
2	90	155
3	90	154
4	90	225
5	90	195
1	91	210
2	91	213
3	91	212
4	91	241
5	91	220
1	92	191
2	92	110
3	92	191
4	92	206
5	92	226
1	93	302
2	93	205
3	93	273
4	93	201
5	93	195
1	94	217
2	94	142
3	94	183
4	94	232
5	94	247
1	95	315
2	95	153
3	95	270
4	95	204
5	95	240
1	96	238
2	96	145
3	96	222
4	96	245
5	96	203
1	97	233
2	97	178
3	97	229
4	97	222
5	97	240
1	98	234
2	98	201
3	98	181
4	98	151
5	98	247
1	99	197
2	99	188
3	99	217
4	99	183
5	99	215
1	100	132
2	100	179
3	100	165
4	100	238
5	100	168
1	101	219
2	101	248
3	101	176
4	101	238
5	101	237
1	102	158
2	102	187
3	102	159
4	102	227
5	102	186
1	103	224
2	103	195
3	103	174
4	103	258
5	103	200
1	104	137
2	104	167
3	104	145
4	104	217
5	104	195
1	105	265
2	105	198
3	105	243
4	105	183
5	105	225
1	106	204
2	106	200
3	106	242
4	106	200
5	106	160
1	107	211
2	107	197
3	107	256
