"row"	"col"	"yield"
25	1	17.5
24	1	16.5
23	1	13
22	1	14
21	1	15
20	1	15
19	1	14.5
18	1	16
17	1	16.5
16	1	16
15	1	15.5
14	1	15.5
13	1	17.5
12	1	20
11	1	22
10	1	18.5
9	1	15.5
8	1	15
7	1	14.5
6	1	16
5	1	15.5
4	1	15
3	1	19.5
2	1	17.5
1	1	24
25	2	18.5
24	2	14.5
23	2	15.5
22	2	16
21	2	15
20	2	19
19	2	17.5
18	2	18
17	2	19.5
16	2	24
15	2	23
14	2	20
13	2	22
12	2	27
11	2	16.5
10	2	14
9	2	14
8	2	16.5
7	2	19
6	2	12
5	2	16.5
4	2	16.5
3	2	17
2	2	17.5
1	2	15.5
25	3	18
24	3	14
23	3	15
22	3	15
21	3	16
20	3	16
19	3	18
18	3	16
17	3	19
16	3	23
15	3	18
14	3	16
13	3	20
12	3	18
11	3	16.5
10	3	15.5
9	3	15.5
8	3	15
7	3	16.5
6	3	14
5	3	13.5
4	3	16.5
3	3	17.5
2	3	17
1	3	15
25	4	18
24	4	15
23	4	15
22	4	15.5
21	4	17
20	4	15.5
19	4	17
18	4	15
17	4	23
16	4	19.5
15	4	17.5
14	4	13
13	4	18.5
12	4	19.5
11	4	21
10	4	20.5
9	4	22
8	4	18
7	4	19.5
6	4	16.5
5	4	19
4	4	18
3	4	18
2	4	18
1	4	15.5
25	5	17
24	5	17
23	5	14.5
22	5	14.5
21	5	16.5
20	5	15
19	5	19.5
18	5	19
17	5	21
16	5	19.5
15	5	20
14	5	24
13	5	22
12	5	22
11	5	20.5
10	5	18
9	5	19
8	5	16
7	5	21.5
6	5	15
5	5	17
4	5	16
3	5	17
2	5	21.5
1	5	17.5
25	6	20
24	6	17
23	6	17.5
22	6	12.5
21	6	14
20	6	15.5
19	6	16
18	6	18
17	6	19
16	6	22.5
15	6	21.5
14	6	19.5
13	6	20.5
12	6	21.5
11	6	19.5
10	6	23.5
9	6	20
8	6	22
7	6	19.5
6	6	15
5	6	12
4	6	14
3	6	15
2	6	16
1	6	15
25	7	18.5
24	7	17
23	7	17
22	7	14.5
21	7	15.5
20	7	15.5
19	7	18
18	7	21.5
17	7	23.5
16	7	22
15	7	19
14	7	19.5
13	7	26.5
12	7	23.5
11	7	25
10	7	20
9	7	23.5
8	7	24
7	7	21
6	7	18
5	7	20
4	7	17.5
3	7	18.5
2	7	17
1	7	15
25	8	17
24	8	18.5
23	8	16.5
22	8	18
21	8	16
20	8	13
19	8	15.5
18	8	15.5
17	8	21
16	8	21.5
15	8	23
14	8	22.5
13	8	22
12	8	17
11	8	21.5
10	8	17.5
9	8	18
8	8	18.5
7	8	20
6	8	15.5
5	8	16.5
4	8	17
3	8	17.5
2	8	16
1	8	19.5
25	9	14.5
24	9	14.5
23	9	15.5
22	9	17
21	9	18.5
20	9	14.5
19	9	17.5
18	9	21
17	9	20.5
16	9	20.5
15	9	22
14	9	17
13	9	21.5
12	9	17.5
11	9	24
10	9	18
9	9	18.5
8	9	19.5
7	9	20
6	9	18
5	9	23
4	9	18
3	9	18.5
2	9	17
1	9	17
25	10	14
24	10	17
23	10	15
22	10	14.5
21	10	16.5
20	10	18
19	10	16
18	10	18.5
17	10	20.5
16	10	24
15	10	17
14	10	17
13	10	20.5
12	10	17
11	10	16
10	10	15
9	10	19
8	10	19.5
7	10	20.5
6	10	15
5	10	17
4	10	14
3	10	16
2	10	15.5
1	10	16.5
25	11	14
24	11	15
23	11	16.5
22	11	20
21	11	15
20	11	14.5
19	11	16
18	11	14
17	11	16.5
16	11	20.5
15	11	22
14	11	20
13	11	22.5
12	11	21
11	11	17
10	11	20.5
9	11	24
8	11	19
7	11	19.5
6	11	16
5	11	16
4	11	14.5
3	11	13
2	11	16
1	11	12.5
25	12	15.5
24	12	13.5
23	12	17
22	12	19.5
21	12	14
20	12	13.5
19	12	13
18	12	15
17	12	14.5
16	12	14
15	12	18
14	12	16.5
13	12	21.5
12	12	18
11	12	18.5
10	12	20
9	12	19
8	12	20
7	12	22
6	12	15.5
5	12	14.5
4	12	19
3	12	18
2	12	17.5
1	12	17.5
25	13	14.5
24	13	15.5
23	13	14
22	13	16
21	13	16
20	13	13.5
19	13	15.5
18	13	16.5
17	13	14
16	13	16.5
15	13	19
14	13	20
13	13	18.5
12	13	19
11	13	21.5
10	13	19
9	13	19.5
8	13	23.5
7	13	23
6	13	15.5
5	13	14
4	13	19.5
3	13	19.5
2	13	19
1	13	14
25	14	20.5
24	14	17.5
23	14	17
22	14	15.5
21	14	13
20	14	18
19	14	17
18	14	16.5
17	14	13
16	14	19.5
15	14	19.5
14	14	19.5
13	14	23
12	14	21.5
11	14	23.5
10	14	22
9	14	19.5
8	14	18
7	14	21
6	14	12
5	14	18
4	14	20
3	14	15.5
2	14	18.5
1	14	15.5
25	15	15
24	15	16.5
23	15	14.5
22	15	14.5
21	15	16
20	15	14.5
19	15	18
18	15	18.5
17	15	18
16	15	17.5
15	15	18.5
14	15	15.5
13	15	18
12	15	19
11	15	18.5
10	15	16.5
9	15	15
8	15	18.5
7	15	17
6	15	12
5	15	15.5
4	15	16
3	15	19.5
2	15	19.5
1	15	13.5
25	16	15.5
24	16	22
23	16	19
22	16	13.5
21	16	14
20	16	16.5
19	16	15.5
18	16	17
17	16	17
16	16	27
15	16	22.5
14	16	24
13	16	24.5
12	16	23.5
11	16	15.5
10	16	21
9	16	18
8	16	19
7	16	22
6	16	13
5	16	15.5
4	16	13
3	16	16
2	16	18
1	16	18
25	17	12
24	17	15.5
23	17	15
22	17	12
21	17	15.5
20	17	14
19	17	12.5
18	17	17
17	17	19.5
16	17	24
15	17	19
14	17	22
13	17	17.5
12	17	20
11	17	18
10	17	19.5
9	17	19
8	17	15.5
7	17	21
6	17	20
5	17	13.5
4	17	11
3	17	15.5
2	17	15.5
1	17	21.5
25	18	13.5
24	18	17.5
23	18	15.5
22	18	14
21	18	13
20	18	14.5
19	18	15
18	18	14
17	18	14.5
16	18	23
15	18	21.5
14	18	17.5
13	18	21
12	18	19.5
11	18	22
10	18	22
9	18	16.5
8	18	18
7	18	20
6	18	18.5
5	18	14.5
4	18	19
3	18	14
2	18	16
1	18	14
25	19	16.5
24	19	14
23	19	15
22	19	14
21	19	14
20	19	14
19	19	15.5
18	19	15
17	19	15
16	19	22
15	19	17
14	19	16.5
13	19	17.5
12	19	19
11	19	17
10	19	17
9	19	16
8	19	14.5
7	19	17
6	19	15.5
5	19	14.5
4	19	15
3	19	16.5
2	19	18
1	19	13.5
25	20	12
24	20	15.5
23	20	12
22	20	12.5
21	20	14.5
20	20	18
19	20	14.5
18	20	11
17	20	16.5
16	20	20
15	20	18.5
14	20	17
13	20	21
12	20	21.5
11	20	18
10	20	16.5
9	20	15.5
8	20	14.5
7	20	12
6	20	21.5
5	20	16
4	20	12
3	20	13
2	20	16.5
1	20	16
25	21	14
24	21	14.5
23	21	10.5
22	21	11.5
21	21	16
20	21	18
19	21	14.5
18	21	17.5
17	21	17.5
16	21	19
15	21	19
14	21	20.5
13	21	22
12	21	20.5
11	21	16.5
10	21	18.5
9	21	19
8	21	10.5
7	21	10.5
6	21	19
5	21	19.5
4	21	16
3	21	14
2	21	16
1	21	15.5
25	22	12
24	22	13
23	22	10.5
22	22	12
21	22	12.5
20	22	12.5
19	22	15
18	22	15
17	22	18
16	22	20
15	22	17
14	22	18
13	22	22
12	22	18
11	22	21
10	22	18.5
9	22	21
8	22	16
7	22	17
6	22	20.5
5	22	21.5
4	22	19
3	22	15.5
2	22	15
1	22	14
25	23	13
24	23	12
23	23	12
22	23	15.5
21	23	12
20	23	13.5
19	23	15
18	23	15.5
17	23	16
16	23	17
15	23	15
14	23	15.5
13	23	21.5
12	23	22.5
11	23	13.5
10	23	12
9	23	16
8	23	13.5
7	23	14
6	23	18
5	23	18
4	23	16.5
3	23	13.5
2	23	8
1	23	9.5
25	24	12
24	24	14
23	24	15.5
22	24	13
21	24	16
20	24	15.5
19	24	18.5
18	24	17.5
17	24	18
16	24	17.5
15	24	15.5
14	24	17.5
13	24	19.5
12	24	18
11	24	17
10	24	15.5
9	24	19.5
8	24	15.5
7	24	15
6	24	21.5
5	24	17.5
4	24	15.5
3	24	18
2	24	12.5
1	24	9
25	25	13
24	25	9.5
23	25	12.5
22	25	13
21	25	15.5
20	25	13
19	25	15
18	25	16.5
17	25	20
16	25	18
15	25	16
14	25	18
13	25	17
12	25	15.5
11	25	17
10	25	14.5
9	25	16
8	25	16
7	25	15.5
6	25	21
5	25	17.5
4	25	14.5
3	25	15.5
2	25	14.5
1	25	13
25	26	12.5
24	26	12.5
23	26	13.5
22	26	12
21	26	15.5
20	26	14.5
19	26	14
18	26	17
17	26	15.5
16	26	15
15	26	16
14	26	14.5
13	26	12
12	26	13
11	26	12
10	26	12.5
9	26	15
8	26	14.5
7	26	15.5
6	26	19
5	26	15
4	26	15
3	26	12
2	26	14
1	26	10.5
25	27	11.5
24	27	17.5
23	27	13.5
22	27	15
21	27	15.5
20	27	15
19	27	17
18	27	14.5
17	27	19.5
16	27	17.5
15	27	17
14	27	13
13	27	18
12	27	18
11	27	15.5
10	27	15.5
9	27	14
8	27	17
7	27	19.5
6	27	19
5	27	19.5
4	27	21
3	27	23.5
2	27	24.5
1	27	16.5
25	28	14.5
24	28	17
23	28	14
22	28	14.5
21	28	13
20	28	16.5
19	28	18.5
18	28	17.5
17	28	18.5
16	28	19
15	28	21
14	28	15.5
13	28	20.5
12	28	18
11	28	21
10	28	21
9	28	14
8	28	20.5
7	28	23
6	28	20.5
5	28	16.5
4	28	19
3	28	18.5
2	28	20.5
1	28	17
25	29	15.5
24	29	13
23	29	14
22	29	12
21	29	12
20	29	13.5
19	29	18
18	29	17
17	29	17
16	29	20
15	29	16.5
14	29	16
13	29	23.5
12	29	19
11	29	23
10	29	19.5
9	29	13.5
8	29	19
7	29	19
6	29	18
5	29	20.5
4	29	14.5
3	29	13
2	29	12
1	29	13
25	30	12.5
24	30	16.5
23	30	17
22	30	17
21	30	14
20	30	13
19	30	15.5
18	30	17
17	30	20
16	30	16.5
15	30	14.5
14	30	14.5
13	30	16
12	30	14.5
11	30	22
10	30	18
9	30	15
8	30	13
7	30	15
6	30	15
5	30	22
4	30	12
3	30	10
2	30	10
1	30	12
25	31	15.5
24	31	13.5
23	31	12
22	31	12
21	31	12.5
20	31	14
19	31	13
18	31	14
17	31	15
16	31	14
15	31	16
14	31	15.5
13	31	14
12	31	15.5
11	31	18.5
10	31	15.5
