row	col	yield
26	1	259
25	1	204
24	1	475
23	1	383
22	1	510
21	1	421
20	1	425
19	1	218
18	1	301
17	1	409
16	1	152
15	1	79
14	1	287
13	1	348
12	1	81
11	1	250
10	1	111
9	1	195
8	1	333
7	1	291
6	1	111
5	1	361
4	1	210
3	1	140
2	1	126
1	1	241
26	2	258
25	2	157
24	2	235
23	2	292
22	2	250
21	2	188
20	2	228
19	2	274
18	2	257
17	2	264
16	2	165
15	2	118
14	2	196
13	2	258
12	2	199
11	2	146
10	2	165
9	2	162
8	2	156
7	2	172
6	2	189
5	2	114
4	2	245
3	2	197
2	2	229
1	2	263
26	3	188
25	3	227
24	3	305
23	3	274
22	3	190
21	3	277
20	3	167
19	3	206
18	3	176
17	3	164
16	3	123
15	3	150
14	3	170
13	3	161
12	3	144
11	3	106
10	3	223
9	3	135
8	3	170
7	3	127
6	3	181
5	3	127
4	3	184
3	3	245
2	3	216
1	3	189
26	4	251
25	4	314
24	4	183
23	4	263
22	4	202
21	4	338
20	4	195
19	4	133
18	4	276
17	4	188
16	4	194
15	4	120
14	4	264
13	4	267
12	4	180
11	4	282
10	4	259
9	4	241
8	4	154
7	4	203
6	4	255
5	4	296
4	4	315
3	4	207
2	4	185
1	4	220
26	5	379
25	5	381
24	5	412
23	5	288
22	5	313
21	5	369
20	5	343
19	5	234
18	5	230
17	5	221
16	5	276
15	5	258
14	5	292
13	5	345
12	5	268
11	5	253
10	5	227
9	5	275
8	5	357
7	5	104
6	5	332
5	5	326
4	5	414
3	5	350
2	5	275
1	5	397
26	6	325
25	6	264
24	6	251
23	6	356
22	6	300
21	6	346
20	6	363
19	6	341
18	6	312
17	6	319
16	6	336
15	6	222
14	6	241
13	6	345
12	6	278
11	6	290
10	6	361
9	6	291
8	6	325
7	6	239
6	6	328
5	6	252
4	6	294
3	6	388
2	6	297
1	6	399
26	7	201
25	7	283
24	7	210
23	7	260
22	7	157
21	7	286
20	7	202
19	7	211
18	7	167
17	7	234
16	7	278
15	7	261
14	7	235
13	7	237
12	7	213
11	7	245
10	7	278
9	7	256
8	7	186
7	7	222
6	7	235
5	7	396
4	7	201
3	7	343
2	7	412
1	7	341
26	8	232
25	8	211
24	8	271
23	8	172
22	8	169
21	8	140
20	8	167
19	8	169
18	8	206
17	8	149
16	8	177
15	8	245
14	8	159
13	8	216
12	8	209
11	8	218
10	8	116
9	8	122
8	8	80
7	8	112
6	8	176
5	8	158
4	8	128
3	8	289
2	8	241
1	8	335
26	9	349
25	9	292
24	9	443
23	9	327
22	9	327
21	9	382
20	9	334
19	9	386
18	9	180
17	9	439
16	9	314
15	9	268
14	9	341
13	9	380
12	9	336
11	9	360
10	9	304
9	9	259
8	9	226
7	9	364
6	9	298
5	9	282
4	9	416
3	9	410
2	9	328
1	9	438
26	10	237
25	10	329
24	10	348
23	10	322
22	10	399
21	10	346
20	10	377
19	10	429
18	10	471
17	10	354
16	10	441
15	10	308
14	10	399
13	10	353
12	10	312
11	10	368
10	10	315
9	10	363
8	10	335
7	10	371
6	10	398
5	10	325
4	10	313
3	10	302
2	10	262
1	10	266
26	11	296
25	11	273
24	11	378
23	11	345
22	11	281
21	11	233
20	11	312
19	11	298
18	11	342
17	11	248
16	11	283
15	11	278
14	11	317
13	11	365
12	11	299
11	11	322
10	11	338
9	11	385
8	11	369
7	11	349
6	11	329
5	11	294
4	11	326
3	11	341
2	11	333
1	11	413
26	12	264
25	12	218
24	12	298
23	12	295
22	12	304
21	12	245
20	12	300
19	12	281
18	12	238
17	12	279
16	12	281
15	12	322
14	12	307
13	12	301
12	12	279
11	12	338
10	12	318
9	12	358
8	12	358
7	12	402
6	12	307
5	12	322
4	12	410
3	12	283
2	12	280
1	12	237
26	13	241
25	13	236
24	13	310
23	13	279
22	13	321
21	13	313
20	13	308
19	13	277
18	13	339
17	13	293
16	13	282
15	13	306
14	13	298
13	13	200
12	13	223
11	13	344
10	13	326
9	13	356
8	13	223
7	13	276
6	13	204
5	13	287
4	13	222
3	13	253
2	13	131
1	13	328
26	14	104
25	14	222
24	14	222
23	14	375
22	14	280
21	14	333
20	14	266
19	14	100
18	14	342
17	14	287
16	14	279
15	14	222
14	14	295
13	14	285
12	14	248
11	14	245
10	14	311
9	14	294
8	14	288
7	14	338
6	14	244
5	14	236
4	14	276
3	14	292
2	14	277
1	14	316
