"row"	"col"	"yield"
1	1	2.68
2	1	2.52
3	1	2.64
4	1	3.16
5	1	2.4
6	1	2.47
7	1	2.25
8	1	3
9	1	3.08
10	1	3.29
11	1	3.61
12	1	3.42
13	1	3.89
14	1	3.72
15	1	3.76
1	2	3.19
2	2	2.97
3	2	2.5
4	2	3
5	2	2.68
6	2	3.8
7	2	3.04
8	2	3.6
9	2	3.2
10	2	2.54
11	2	2.26
12	2	2.57
13	2	2.98
14	2	3.16
15	2	3.66
1	3	2.62
2	3	2.63
3	3	2.52
4	3	2.48
5	3	2.55
6	3	3.25
7	3	2.86
8	3	3.1
9	3	2.75
10	3	2.69
11	3	2.41
12	3	3.06
13	3	2.7
14	3	2.85
15	3	2.87
1	4	2.65
2	4	2.74
3	4	2.6
4	4	2.6
5	4	2.49
6	4	2.72
7	4	3.02
8	4	3.76
9	4	3.13
10	4	3.1
11	4	2.72
12	4	2.73
13	4	2.19
14	4	2.43
15	4	2.75
1	5	2.25
2	5	2.38
3	5	2.87
4	5	3.02
5	5	2.5
6	5	2.68
7	5	3.45
8	5	3.51
9	5	3.22
10	5	3.1
11	5	3.11
12	5	2.83
13	5	2.29
14	5	2.51
15	5	2.74
1	6	2.84
2	6	2.49
3	6	2.98
4	6	2.98
5	6	2.4
6	6	3.02
7	6	3.53
8	6	3.75
9	6	3.4
10	6	3.07
11	6	3.33
12	6	2.72
13	6	3.42
14	6	3.26
15	6	3.33
1	7	2.3
2	7	2.13
3	7	2.48
4	7	2.65
5	7	2.51
6	7	3.15
7	7	3.64
8	7	3.51
9	7	3
10	7	3.13
11	7	3.21
12	7	3.15
13	7	3.35
14	7	3.23
15	7	3.41
1	8	3.07
2	8	2.9
3	8	3.55
4	8	3.14
5	8	3.12
6	8	3.9
7	8	3.92
8	8	3.81
9	8	3.65
10	8	3.89
11	8	2.88
12	8	2.7
13	8	2.59
14	8	2.78
15	8	2.56
1	9	2.78
2	9	2.7
3	9	2.95
4	9	3.08
5	9	3.08
6	9	3.52
7	9	3.93
8	9	3.54
9	9	3.55
10	9	3.91
11	9	3.05
12	9	2.81
13	9	2.54
14	9	2.56
15	9	2.97
1	10	2.97
2	10	2.97
3	10	3.23
4	10	3.37
5	10	3.55
6	10	3.79
7	10	3.82
8	10	3.34
9	10	3.51
10	10	3.68
11	10	3.32
12	10	2.54
13	10	2.72
14	10	2.59
15	10	3.01
1	11	3.01
2	11	3.01
3	11	3.29
4	11	3.4
5	11	3.32
6	11	3.74
7	11	3.77
8	11	3.28
9	11	3.54
10	11	3.59
11	11	2.89
12	11	2.88
13	11	2.68
14	11	3.03
15	11	3.05
1	12	2.94
2	12	2.77
3	12	3.03
4	12	3.22
5	12	3.41
6	12	3.73
7	12	4.09
8	12	3.68
9	12	3.62
10	12	3.34
11	12	3
12	12	2.74
13	12	2.57
14	12	2.7
15	12	2.77
1	13	3.15
2	13	2.57
3	13	3.06
4	13	3.42
5	13	3.22
6	13	3.91
7	13	3.5
8	13	3.2
9	13	2.81
10	13	3.13
11	13	2.95
12	13	2.43
13	13	2.39
14	13	2.65
15	13	2.68
1	14	3.41
2	14	2.88
3	14	3.51
4	14	3.44
5	14	3.38
6	14	3.73
7	14	4
8	14	3.75
9	14	3.32
10	14	3.62
11	14	3.12
12	14	2.39
13	14	2.44
14	14	2.68
15	14	2.73
1	15	2.87
2	15	2.97
3	15	3.28
4	15	3.38
5	15	3.54
6	15	4.07
7	15	3.6
8	15	3.64
9	15	2.92
10	15	3.37
11	15	3.01
12	15	2.51
13	15	2.82
14	15	3.38
15	15	3.45
1	16	3.17
2	16	3.29
3	16	3.64
4	16	4.05
5	16	4.12
6	16	4.35
7	16	4.72
8	16	4
9	16	3.68
10	16	4.24
11	16	3.42
12	16	3.16
13	16	3.32
14	16	3.48
15	16	3.19
