"row"	"col"	"yield"
1	1	125
2	1	121
3	1	124
4	1	125
5	1	128
6	1	132
7	1	137
8	1	141
9	1	123
10	1	115
11	1	121
12	1	137
13	1	127
14	1	122
15	1	122
16	1	130
1	2	117
2	2	135
3	2	137
4	2	134
5	2	135
6	2	127
7	2	133
8	2	128
9	2	123
10	2	125
11	2	120
12	2	123
13	2	131
14	2	124
15	2	108
16	2	135
1	3	125
2	3	123
3	3	126
4	3	127
5	3	121
6	3	118
7	3	122
8	3	130
9	3	119
10	3	135
11	3	133
12	3	141
13	3	136
14	3	144
15	3	141
16	3	161
1	4	135
2	4	147
3	4	135
4	4	130
5	4	136
6	4	134
7	4	131
8	4	126
9	4	120
10	4	121
11	4	132
12	4	124
13	4	121
14	4	132
15	4	143
16	4	154
1	5	159
2	5	147
3	5	142
4	5	144
5	5	138
6	5	135
7	5	120
8	5	119
9	5	111
10	5	125
11	5	128
12	5	128
13	5	135
14	5	128
15	5	125
16	5	154
1	6	139
2	6	130
3	6	142
4	6	133
5	6	140
6	6	137
7	6	137
8	6	149
9	6	139
10	6	143
11	6	144
12	6	135
13	6	135
14	6	136
15	6	139
16	6	153
1	7	150
2	7	141
3	7	138
4	7	141
5	7	135
6	7	137
7	7	139
8	7	143
9	7	152
10	7	143
11	7	133
12	7	139
13	7	133
14	7	143
15	7	148
16	7	141
1	8	164
2	8	154
3	8	135
4	8	147
5	8	149
6	8	138
7	8	142
8	8	132
9	8	142
10	8	135
11	8	127
12	8	139
13	8	135
14	8	145
15	8	150
16	8	130
1	9	143
2	9	144
3	9	139
4	9	142
5	9	139
6	9	127
7	9	133
8	9	133
9	9	140
10	9	143
11	9	137
12	9	137
13	9	133
14	9	143
15	9	152
16	9	152
1	10	157
2	10	161
3	10	137
4	10	147
5	10	139
6	10	145
7	10	148
8	10	144
9	10	143
10	10	146
11	10	137
12	10	142
13	10	131
14	10	142
15	10	154
16	10	161
