"row"	"col"	"yield"
1	1	17.1
2	1	22.2
3	1	26.6
4	1	23.3
5	1	19.4
6	1	19.6
1	2	22.5
2	2	25.6
3	2	25.9
4	2	23.2
5	2	20.5
6	2	19
1	3	17.7
2	3	20.8
3	3	19.3
4	3	19.3
5	3	17.4
6	3	17.6
1	4	18
2	4	19.9
3	4	16.2
4	4	15.4
5	4	20.6
6	4	19.4
1	5	19.4
2	5	19.6
3	5	16.7
4	5	16.9
5	5	15.7
6	5	18.7
1	6	15.7
2	6	22.2
3	6	16.5
4	6	15.1
5	6	13.9
6	6	15.9
1	7	21.1
2	7	16.2
3	7	12.5
4	7	13.5
5	7	13.9
6	7	17.6
1	8	12.8
2	8	15
3	8	12.7
4	8	15.4
5	8	18
6	8	16.9
1	9	12.8
2	9	16
3	9	15
4	9	17.6
5	9	16.6
6	9	14.4
1	10	12.6
2	10	16.5
3	10	16.5
4	10	15.6
5	10	14
6	10	16.1
1	11	18.9
2	11	19.7
3	11	13.7
4	11	11.6
5	11	14.4
6	11	16.5
1	12	16
2	12	18.4
3	12	14.9
4	12	15.4
5	12	15.2
6	12	16.1
1	13	13.2
2	13	14.8
3	13	17.8
4	13	18.1
5	13	16.2
6	13	16.1
1	14	14.9
2	14	15.2
3	14	18.3
4	14	17.9
5	14	17.8
6	14	17.1
1	15	17.7
2	15	15.4
3	15	18.2
4	15	15.7
5	15	12.3
6	15	15.3
1	16	20
2	16	18.6
3	16	18.2
4	16	14.9
5	16	11.7
6	16	15
1	17	16.7
2	17	18.2
3	17	18.3
4	17	16
5	17	14.4
6	17	14.3
1	18	17
2	18	16.9
3	18	17.4
4	18	18.7
5	18	16.1
6	18	16.9
1	19	19.6
2	19	19.3
3	19	19.5
4	19	20.5
5	19	16.6
6	19	16.8
1	20	17.5
2	20	21.1
3	20	20.3
4	20	19.3
5	20	16.4
6	20	17.1
1	21	16.5
2	21	17.6
3	21	18
4	21	16.9
5	21	15.2
6	21	17.1
1	22	15.8
2	22	15.9
3	22	15.4
4	22	16.9
5	22	14.4
6	22	16.6
1	23	18.2
2	23	17.5
3	23	17.6
4	23	16.4
5	23	14.7
6	23	14
1	24	19.3
2	24	18.1
3	24	17.3
4	24	16.4
5	24	15
6	24	16
1	25	23.4
2	25	21.8
3	25	17.9
4	25	15.9
5	25	16.1
6	25	16.2
1	26	21.9
2	26	22.6
3	26	18.8
4	26	19.5
5	26	14.9
6	26	17.1
1	27	26.5
2	27	24.6
3	27	20.6
4	27	22.1
5	27	17.3
6	27	16.9
1	28	25
2	28	22.8
3	28	20.9
4	28	19.7
5	28	14.2
6	28	15.9
1	29	24.1
2	29	22.8
3	29	18.6
4	29	18.7
5	29	15.5
6	29	16.6
1	30	20.2
2	30	21.5
3	30	17.8
4	30	17.1
5	30	17
6	30	15.7
1	31	19.5
2	31	18.2
3	31	18.1
4	31	18.6
5	31	18.3
6	31	17.7
1	32	21.9
2	32	16
3	32	20.6
4	32	25.5
5	32	18.5
6	32	16.6
1	33	13.3
2	33	17.1
3	33	18.5
4	33	22.7
5	33	17.6
6	33	20.3
1	34	15
2	34	14.8
3	34	18.5
4	34	17.8
5	34	18
6	34	19.7
1	35	14.2
2	35	15.1
3	35	20.5
4	35	18.4
5	35	17.7
6	35	18.9
1	36	16
2	36	19.5
3	36	22.2
4	36	20.5
5	36	17.7
6	36	20.9
1	37	16.6
2	37	21.1
3	37	19.6
4	37	17.8
5	37	15.6
6	37	16.7
1	38	21.2
2	38	22.3
3	38	22.3
4	38	13.1
5	38	13.8
6	38	15.3
1	39	20.8
2	39	22.5
3	39	21.9
4	39	15.8
5	39	13.2
6	39	20
1	40	18.3
2	40	21.8
3	40	21.8
4	40	14.4
5	40	14.1
6	40	21.2
