row	col	yield
20	1	100
19	1	375
18	1	37
17	1	63
16	1	75
15	1	100
14	1	50
13	1	300
12	1	100
11	1	100
10	1	75
9	1	225
8	1	425
7	1	50
6	1	437
5	1	400
4	1	350
3	1	175
2	1	350
1	1	400
20	2	375
19	2	325
18	2	75
17	2	175
16	2	75
15	2	212
14	2	136
13	2	200
12	2	175
11	2	150
10	2	125
9	2	225
8	2	200
7	2	350
6	2	238
5	2	163
4	2	275
3	2	325
2	2	350
1	2	350
20	3	250
19	3	275
18	3	175
17	3	250
16	3	175
15	3	125
14	3	100
13	3	100
12	3	50
11	3	100
10	3	125
9	3	350
8	3	225
7	3	200
6	3	225
5	3	150
4	3	400
3	3	250
2	3	400
1	3	450
20	4	275
19	4	375
18	4	260
17	4	350
16	4	300
15	4	25
14	4	75
13	4	75
12	4	300
11	4	150
10	4	275
9	4	250
8	4	325
7	4	125
6	4	200
5	4	300
4	4	300
3	4	350
2	4	250
1	4	375
20	5	275
19	5	200
18	5	150
17	5	300
16	5	300
15	5	200
14	5	250
13	5	150
12	5	263
11	5	150
10	5	125
9	5	300
8	5	75
7	5	225
6	5	350
5	5	450
4	5	462
3	5	350
2	5	275
1	5	200
20	6	150
19	6	375
18	6	300
17	6	275
16	6	325
15	6	275
14	6	100
13	6	200
12	6	363
11	6	262
10	6	275
9	6	150
8	6	275
7	6	150
6	6	375
5	6	300
4	6	288
3	6	350
2	6	275
1	6	300
20	7	200
19	7	225
18	7	25
17	7	325
16	7	300
15	7	325
14	7	250
13	7	200
12	7	350
11	7	250
10	7	150
9	7	300
8	7	425
7	7	225
6	7	225
5	7	400
4	7	412
3	7	100
2	7	212
1	7	350
20	8	175
19	8	230
18	8	275
17	8	300
16	8	275
15	8	250
14	8	100
13	8	275
12	8	300
11	8	275
10	8	225
9	8	300
8	8	275
7	8	250
6	8	225
5	8	350
4	8	363
3	8	300
2	8	188
1	8	375
20	9	225
19	9	275
18	9	450
17	9	250
16	9	375
15	9	250
14	9	190
13	9	200
12	9	337
11	9	363
10	9	312
9	9	262
8	9	375
7	9	250
6	9	300
5	9	350
4	9	375
3	9	300
2	9	350
1	9	275
20	10	275
19	10	225
18	10	250
17	10	275
16	10	275
15	10	100
14	10	150
13	10	200
12	10	338
11	10	337
10	10	188
9	10	265
8	10	300
7	10	300
6	10	400
5	10	250
4	10	300
3	10	200
2	10	250
1	10	350
20	11	200
19	11	225
18	11	325
17	11	275
16	11	200
15	11	150
14	11	225
13	11	150
12	11	375
11	11	350
10	11	225
9	11	225
8	11	25
7	11	300
6	11	375
5	11	325
4	11	350
3	11	175
2	11	150
1	11	325
20	12	125
19	12	262
18	12	250
17	12	275
16	12	275
15	12	75
14	12	225
13	12	250
12	12	150
11	12	250
10	12	150
9	12	225
8	12	225
7	12	175
6	12	350
5	12	225
4	12	100
3	12	175
2	12	100
1	12	100
